entrezgene_id	hgnc_symbol
	HIGD2AP2
	SNHG25
3208	HPCA
	ZBTB45P1
	SNORD104
6474	SHOX2
440894	LINC01123
677842	SNORA50C
64786	TBC1D15
	RNY4P6
55852	TEX2
390083	OR56A3
113452	TMEM54
390059	OR51M1
100422994	MIR4267
7851	MALL
390064	OR51I2
26580	BSCL2
100616123	MIR4436B1
	ACTR1AP1
100996447	""
100507334	""
4291	MLF1
23155	CLCC1
	MALLP1
100847033	MIR4436B2
	LINC01106
	ZBTB45P2
	GPAA1P2
51506	UFC1
4867	NPHP1
119774	OR52K2
390036	OR52K1
	OR52M2P
219958	OR1S2
27005	USP21
55231	CCDC87
9973	CCS
341567	H1-7
23390	ZDHHC17
	RNU4-39P
10432	RBM14
	MTAPP1
5498	PPOX
51319	RSRC1
100526737	RBM14-RBM4
5936	RBM4
3222	HOXC5
23409	SIRT4
83759	RBM4B
121129	OR2AP1
341416	OR6C2
50856	CLEC4A
	RN7SL12P
	C1QBPP2
	FTLP6
8703	B4GALT3
	RNU6-874P
	ZNF123P
9743	ARHGAP32
27031	NPHP3
9123	SLC16A3
22822	PHLDA1
83468	GLT8D2
9507	ADAMTS4
401039	LINC01940
100616397	MIR4440
100616493	MIR4441
100423043	MIR4269
100616360	MIR2467
101928111	HDAC4-AS1
8825	LIN7A
2207	FCER1G
9759	HDAC4
336	APOA2
728858	C12orf71
22907	DHX30
401720	FIGNL2
4355	MPP2
5829	PXN
84134	TOMM40L
203859	ANO5
102723370	ANO5
100847090	MIR5187
9970	NR1I3
100302232	MIR1226
	VPS26BP1
	RN7SL664P
993	CDC25A
253558	LCLAT1
	SNRPFP4
	RNU7-128P
3822	KLRC2
	NDUFB1P1
100616407	MIR4443
820	CAMP
119772	OR52M1
143501	C11orf40
	OR5M13P
390168	OR5M1
51385	ZNF589
	OR5AM1P
	OR5M12P
	OR5AP1P
119694	OR51F2
256892	OR51F1
219959	OR1S1
390271	OR8B3
26595	OR8B2
341276	OR10A2
219982	OR5A1
	MRPS18AP1
81282	OR51G2
101060200	ZNF891
119687	OR51A7
390081	OR52E4
10201	NME6
55716	LMBR1L
	ART2BP
	ART2P
101928555	LINC01537
	PDE2A-AS2
3767	KCNJ11
219432	OR4C6
8590	OR6A2
390038	OR51D1
143503	OR51E1
23591	FAM215A
338755	OR2AG2
219873	OR10S1
219869	OR10G8
	LINC01976
5539	PPY
9049	AIP
151525	WDSUB1
401666	OR51A4
5697	PYY
1717	DHCR7
	FCF1P2
646424	SPINK8
162417	NAGS
100313840	MIR2115
285231	FBXW12
23301	EHBP1
84336	TMEM101
	RN7SL321P
196383	RILPL2
84126	ATRIP
124801	LSM12
6128	RPL6
92579	G6PC3
55191	NADSYN1
105371789	""
	RNU6-131P
78995	HROB
151195	CCNYL1
92591	ASB16
339201	ASB16-AS1
54477	PLEKHA5
5576	PRKAR2A
6332	SCN7A
79089	TMUB2
	ATXN7L3-AS1
7343	UBTF
5361	PLXNA1
102466728	MIR6754
440050	KRTAP5-7
57830	KRTAP5-8
3846	KRTAP5-9
387273	KRTAP5-10
440051	KRTAP5-11
10097	ACTR2
	KRTAP5-14P
	OR7E87P
	UNC93B6
654790	PCP4L1
	OR7E4P
257177	CFAP126
	RRM2P2
	RNU6-481P
	RN7SL261P
2702	GJA5
2703	GJA8
7444	VRK2
51463	GPR89B
	RPL6P9
	RNA5SP143
5357	PLS1
65125	WNK1
	PLS1-AS1
	RN7SKP25
7220	TRPC1
102465469	MIR6782
	PDZK1P1
	LINC02804
	RNU1-129P
26864	RNVU1-7
	PDE4DIPP1
	RNU7-47P
26577	PCOLCE2
	PFN1P4
	ABHD17AP1
	RNU6-1211P
105373199	LINC01745
101927683	LINC01744
57568	SIPA1L2
100422969	MIR2909
81168	OR8J3
11037	STON1
	RNU6-809P
57471	ERMN
101927034	ROR1-AS1
100507389	""
6833	ABCC8
9927	MFN2
344838	PAQR9
66037	BOLL
6304	SATB1
10059	DNM1L
253782	CERS6
	RAD23BP1
	RNU6-138P
79876	UBA5
925	CD8A
396	ARHGDIA
9270	ITGB1BP1
	SATB1-AS1
127391	TMCO2
10269	ZMPSTE24
1298	COL9A2
10189	ALYREF
84818	IL17RC
51529	ANAPC11
140739	UBE2F
64744	SMAP2
65243	ZFP69B
4359	MPZ
256933	NPB
56181	MTFR1L
5833	PCYT2
23329	TBC1D30
	OR5H8
574016	CLLU1-AS1
64419	MTMR14
574028	CLLU1
160313	KRT19P2
574449	MIR492
7181	NR2C1
79000	AUNIP
164091	PAQR7
3925	STMN1
	SNRPFP2
100500808	MIR3917
	RNU6-369P
55182	RNF220
55967	NDUFA12
9921	RNF10
	OR5AC4P
	POU5F1P7
26341	OR5H1
403273	OR5H14
100847089	MIR5584
79639	TMEM53
14	AAMP
403274	OR5H15
	OR5H5P
	OR5H3P
	OR5H4P
	OR5H7P
79295	OR5H6
51547	SIRT7
339541	ARMH1
7862	BRPF1
7481	WNT11
26828	RNU5F-1
	RNU5D-1
11004	KIF2C
388931	MFSD2B
4097	MAFG
	LINC02761
5612	THAP12
5250	SLC25A3
1781	DYNC1I2
92659	MAFG-DT
5831	PYCR1
100506127	GVQW3
23395	LARS2
56946	EMSY
6202	RPS8
26811	SNORD55
94161	SNORD46
94162	SNORD38A
	SNORD38B
94163	SNORD38B
	RPS15AP11
266675	BEST4
317	APAF1
1263	PLK3
	LARS2-AS1
8994	LIMD1
10803	CCR9
149478	BTBD19
	FLT1P1
1230	CCR1
8643	PTCH2
	UQCRC2P1
729230	CCR2
	CCR5AS
1234	CCR5
9034	CCRL2
	RNU5E-6P
8891	EIF2B3
105377068	LINC02009
100132146	FAM240A
472	ATM
255275	MYADML2
147111	NOTUM
54585	LZTFL1
	RNA5SP47
	CCNB1IP1P1
	PPIAP35
	MRPS17P1
79654	HECTD3
71	ACTG1
7389	UROD
57504	MTA3
105377063	""
2829	XCR1
1232	CCR3
105377067	CCR3
4057	LTF
	OSTCP5
79707	NOL9
	OR5BA1P
	OR5AZ1P
	OR5BD1P
	CYCSP26
	RNU6-899P
	RNU6-731P
80835	TAS1R1
3104	ZBTB48
1500	CTNND1
5034	P4HB
3417	IDH1
400761	LRRC8C-DT
84230	LRRC8C
	ZBTB40-IT1
2046	EPHA8
83597	RTP3
79442	LRRC2
102466615	MIR6127
712	C1QA
714	C1QC
1389	CREBL2
	RPL21P136
713	C1QB
2842	GPR19
100616391	MIR4684
100287902	LGALS8-AS1
535	ATP6V0A1
55127	HEATR1
55022	PID1
81575	APOLD1
5270	SERPINE2
78987	CRELD1
693198	MIR613
	STX8P1
51202	DDX47
9577	BABAM2
	CLIC1P1
	RPL12P33
283460	HNF1A-AS1
	RPSAP21
6927	HNF1A
	RPL35P1
645745	MT1HL1
	RNU6-949P
	CHMP1AP1
	RNU6-424P
	RPEP3
23673	STX12
7260	EIPR1
	RNU6-1245P
5511	PPP1R8
677774	SCARNA1
9473	THEMIS2
25972	UNC50
140469	MYO3B
6118	RPA2
7283	TUBG1
488	ATP2A2
2826	CCR10
8506	CNTNAP1
	PDE4DIPP9
100500876	MIR3675
	RNU1-5P
26870	RNU1-2
4237	MFAP2
2145	EZH1
105376806	""
23400	ATP13A2
5468	PPARG
	RN7SL769P
84305	PYM1
6490	PMEL
205147	AMER3
6390	SDHB
6683	SPAST
11240	PADI2
102466195	MIR6780A
	HMGN2P15
100190938	RAMP2-AS1
10266	RAMP2
84313	VPS25
1017	CDK2
79850	TLCD3A
50628	GEMIN4
3491	CCN1
	DBIL5P
51031	GLOD4
	CICP13
	RNU6-791P
256710	GLIPR1L1
79802	HHIPL2
144321	GLIPR1L2
5580	PRKCD
9015	TAF1A
7535	ZAP70
11010	GLIPR1
55178	MRM3
	TAF1A-AS1
200765	TIGD1
375056	MIA3
8502	PKP4
11103	KRR1
117584	RFFL
341418	OR6C4
160492	LMNTD1
	RNU6-840P
54752	FNDC8
64853	AIDA
54475	NLE1
27429	HTRA2
7086	TKT
148362	BROX
	TRHDE-AS1
	H3P35
	CHCHD3P2
112942	CFAP36
2065	ERBB3
146862	UNC45B
400823	FAM177B
	NDUFB1P2
107985323	""
55802	DCP1A
7100	TLR5
114625	ERMAP
7360	UGP2
109617024	SNORD38C
55349	CHDH
55540	IL17RB
146861	SLC35G3
162394	SLFN5
51058	ZNF691
93973	ACTR8
29953	TRHDE
	MKRN8P
	ATP6V1E1P1
	ATP6V0CP4
440584	SLC2A1-AS1
5892	RAD51D
	RNU6-880P
84976	DISP1
58515	SELENOK
	HAUS4P1
	GORAB-AS1
776	CACNA1D
92344	GORAB
10060	ABCC9
	GAPDHP58
3283	HSD3B1
	GAPDHP32
	HSD3BP3
	GAPDHP27
	HSD3BP4
	GAPDHP33
644242	LINC00622
	HSD3BP5
90874	ZNF697
3158	HMGCS2
	UBBP3
	KIF5C-AS1
	RPS20P13
	USP8P2
83998	REG4
	TXNP5
284992	CCDC150
343505	NBPF7
	PFN1P9
	NOTCH2P1
11085	ADAM30
26227	PHGDH
9330	GTF3C3
	OR6C7P
390323	OR6C75
	OR6C71P
	OR6C66P
	OR6C73P
	PHC1P1
390326	OR6C76
5318	PKP2
401027	C2orf66
80055	PGAP1
	ASS1P14
	OR6C69P
	OR6C72P
283365	OR6C6
	OR6C5P
390321	OR6C1
23519	ANP32D
121273	C12orf54
3645	INSRR
	RPS10P20
	OR8S1
	OR5BS1P
3906	LALBA
	RN7SL831P
	NDUFS5P2
	RPL7P9
	RN7SKP270
112840934	NGF-AS1
57470	LRRC47
58158	NEUROD4
	OR9K1P
441639	OR9K2
	OR9R1P
	RN7SL574P
121512	FGD4
	HNRNPA3P15
	RPL4P7
3554	IL1R1
2177	FANCD2
	IL1R1-AS1
8808	IL1RL2
	FAM183DP
9173	IL1RL1
387841	RPL13AP20
9052	GPRC5A
693199	MIR614
100506314	GPRC5D-AS1
	SDR42E1P5
8807	IL18RAP
55507	GPRC5D
50865	HEBP1
93164	HTR7P1
2257	FGF12
100616157	MIR4772
389015	SLC9A4
	RNA5SP366
101928937	""
196472	FAM71C
102464832	MIR6083
	RNU6-143P
7372	UMPS
51601	LIPT1
56899	ANKS1B
143502	OR52I2
129531	MITD1
	OR51A9P
81285	OR51E2
	OR51C1P
390264	OR10G4
127343	DMBX1
101928059	""
4221	MEN1
9909	DENND4B
51263	MRPL30
254773	LYG2
100422864	MIR544B
3693	ITGB5
129530	LYG1
200186	CRTC2
10190	TXNDC9
160287	LDHAL6A
101927641	LINC01877
	ITGB5-AS1
	ENO1P3
56667	MUC13
	SEPHS1P6
7251	TSG101
102465441	MIR6737
148327	CREB3L4
	PDHA1P1
	PPIAP16
2317	FLNB
	RN7SL717P
205327	C2orf69
129450	TYW5
	YWHABP2
55293	UEVLD
10899	JTB
79568	MAIP1
348751	FTCDNL1
100302246	MIR1301
	ARNILA
51329	ARL6IP4
1838	DTNB
5872	RAB13
339231	ARL16
100506540	SPTY2D1OS
114804	RNF157
6232	RPS27
144108	SPTY2D1
	RNU6-179P
	RPS7P2
100847024	MIR5698
148423	C1orf52
	SRSF3P1
8915	BCL10
50937	CDON
6513	SLC2A1
	ATP5MGP6
	ATF4P3
283991	UBALD2
23135	KDM6B
5571	PRKAG1
9731	CEP104
	KRT41P
221120	ALKBH3
1027	CDKN1B
	DTNB-AS1
5573	PRKAR1A
29842	TFCP2L1
10961	ERP29
23332	CLASP1
1677	DFFB
80018	NAA25
	SEC14L1P1
100507300	ALKBH3-AS1
387763	C11orf96
390110	ACCSL
	OR13Z1P
	OR13Z2P
	OR13Z3P
51205	ACP6
84680	ACCS
100500889	MIR3657
8997	KALRN
	RN7SL654P
	C1orf21-DT
10906	TRAFD1
81563	C1orf21
60529	ALX4
54757	FAM20A
653192	TRIM43B
2132	EXT2
	TRIM64FP
	OR7E102P
	TRIM51JP
129868	TRIM43
102465519	MIR6861
	RN7SKP71
	RPL7AP60
	UBTFL3
	NPM1P46
283450	HECTD4
23451	SF3B1
22901	ARSG
	APOOP2
5449	POU1F1
51321	AMZ2
	MRPL57P1
3310	HSPA6
	RPS23P10
	FCGR2C
105374312	""
100302204	MIR548I1
	RPS3AP14
	SNRPCP11
101927056	LINC02614
	RNU6-1029P
80219	COQ10B
	ENPP7P4
	HSPA7
	RPS23P9
2215	FCGR3B
100125556	FAM86JP
63901	FAM111A
3336	HSPE1
152015	ROPN1B
100529241	HSPE1-MOB4
6712	SPTBN2
107984539	LINC02371
	IQSEC3P1
25843	MOB4
9772	TMEM94
2213	FCGR2B
10721	POLQ
	RPL7AP11
503582	ARGFX
51725	FBXO40
101927440	SRGAP3-AS4
	PGAM1P4
440944	THUMPD3-AS1
129881	CCDC173
6157	RPL27A
641311	RPL31P11
2212	FCGR2A
493911	PHOSPHO2
25917	THUMPD3
151230	KLHL23
100526832	KLHL23
619562	SNORA3A
677826	SNORA3B
4314	MMP3
84432	PROK1
	PTCHD3P2
	CYB5AP2
6741	SSB
643160	CYMP
55209	SETD5
4321	MMP12
440602	CYMP-AS1
3744	KCNA10
3738	KCNA3
	BOLA3P1
	NRBF2P3
	RNU7-159P
	OR11I1P
102466911	MIR6785
4322	MMP13
57513	CASKIN2
3737	KCNA2
387885	CFAP73
29081	METTL5
9847	C2CD5
339529	LINC02774
	RN7SL148P
10472	ZBTB18
284618	RUSC1-AS1
23623	RUSC1
84259	DCUN1D5
283989	TSEN54
	NSA2P5
	RNU6-1006P
3329	HSPD1
	MTCO3P15
	MTATP6P15
	MTCO2P15
	MTCO1P15
	MTND2P26
	MTND1P36
3993	LLGL2
79659	DYNC2H1
693140	MIR555
	RNU6-106P
375323	LHFPL4
	ASH1L-IT1
	RNU6-1297P
645682	POU5F1P4
645676	ASH1L-AS1
	DUSP5P2
	DAP3P1
11186	RASSF1
55154	MSTO1
130507	UBR3
2251	FGF6
1649	DDIT3
51434	ANAPC7
2224	FDPS
	RPEP5
23101	MCF2L2
100131604	DPP4-DT
	TIMM8AP1
84268	RPAIN
	EIF3EP2
2641	GCG
2191	FAP
29899	GPSM2
4815	NINJ2
55288	RHOT1
92293	TMEM132C
121130	OR10P1
254783	OR6C74
7866	IFRD2
403282	OR6C65
60673	ATG101
387837	CLEC12B
	RNA5SP112
254786	OR6C3
	STUB1P1
	KRT8P40
100616394	MIR4444-1
121275	OR10AD1
4780	NFE2L2
338811	TAFA2
4154	MBNL1
51074	APIP
	RN7SKP247
116986	AGAP2
343521	DYNLT4
	RNU1-114P
101954269	RNVU1-17
	RNVU1-23
26863	RNVU1-18
	FAM91A3P
103091866	LINC02591
	RNU1-143P
	PDE4DIPP3
	FCGR1CP
	H2BP2
	DNAJC19P5
100422824	MIR3128
	RPL22P5
100130691	""
	SRGAP2D
	IGKV1OR1-1
3776	KCNK2
8050	PDHX
102465255	MIR6512
	H3P7
150737	TTC30B
92104	TTC30A
4193	MDM2
1803	DPP4
221122	LINC02685
105376650	""
57586	SYT13
25912	C1orf43
55367	PIDD1
	RPS26P18
101926966	LINC01804
	RPL21P35
	RPL23AP26
165100	TEX44
	RN7SL499P
84666	RETNLB
1653	DDX1
402135	OR5K2
9389	SLC22A14
4898	NRDC
6776	STAT5A
4978	OPCML
285242	HTR3E
9866	TRIM66
131368	ZPLD1
23621	BACE1
79310	OR5H2
100129480	MKRN2OS
10188	TNK2
3213	HOXB3
55181	SMG8
6738	RO60
112163659	TMDD1
8085	KMT2D
4691	NCL
51773	RSF1
10474	TADA3
845	CASQ2
64231	MS4A6A
148281	SYT6
51246	SHISA5
100462977	MTRNR2L1
643008	SMIM5
171017	ZNF384
284023	RNF227
3212	HOXB2
128229	TSACC
3215	HOXB5
220988	HNRNPA3
57476	GRAMD1B
149465	CFAP57
124538	OR4D2
339896	GADL1
100288801	FRG2C
10969	EBNA1BP2
6539	SLC6A12
3708	ITPR1
29914	UBIAD1
10352	WARS2
100616417	MIR4786
	OR9S24P
	OR5S1P
150678	COPS9
55248	PACC1
150677	OTOS
54587	MXRA8
4705	NDUFA10
63948	DMRTB1
57101	ANO2
199870	FAM76A
170689	ADAMTS15
341277	OVCH2
51022	GLRX2
283232	TMEM80
9826	ARHGEF11
3856	KRT8
329	BIRC2
144124	OR10A5
219875	OR4D5
219438	OR5D18
120586	OR8I2
120775	OR2D3
119764	OR4X2
219493	OR5AR1
120787	OR52W1
81327	OR4A16
390181	OR5AK2
219952	OR6Q1
403253	OR4A47
390037	OR52I1
3359	HTR3A
147166	TRIM16L
144717	PHETA1
23032	USP33
23583	SMUG1
339184	CCDC144NL
101928855	""
400627	""
	RPL12P37
79643	CHMP6
341032	C11orf53
101927027	CHROMR
219865	OR8G5
643847	PGA4
100129503	""
440465	BAIAP2-DT
8575	PRKRA
9625	AATK
6579	SLCO1A2
219957	OR9Q2
219447	OR5AS1
144125	OR2AG1
390072	OR52N4
1111	CHEK1
8751	ADAM15
724027	MIR657
100422915	MIR3065
442906	MIR338
100302229	MIR1250
388428	PVALEF
146705	TEPSIN
494513	PJVK
440107	PLEKHG7
2584	GALK1
	NUDCP2
51661	FKBP7
56890	MDM1
65977	PLEKHA3
26494	OR8G1
100422835	MIR3183
2526	FUT4
81309	OR4C15
727857	BHLHA9
401665	OR51T1
120776	OR2D2
6637	SNRPG
283160	OR8D2
255725	OR52B2
390167	OR5M10
119692	OR51S1
219874	OR6T1
390260	OR6X1
219858	OR8B12
283162	OR8B4
219487	OR5M11
219484	OR5M8
390261	OR6M1
10335	IRAG1
84908	FAM136A
	BRD7P6
	TGFA-IT1
5707	PSMD1
57605	PITPNM2
11211	FZD10
120939	TMEM52B
55297	CCDC91
219429	OR4C11
219954	OR9I1
347853	TBX10
120796	OR56A1
219968	OR5B21
282770	OR10AG1
390063	OR51I1
79345	OR51B2
79346	OR4C5
390067	OR52H1
100133315	""
2047	EPHB1
493860	CCDC73
9698	PUM1
120863	DEPDC4
399949	HOATZ
339210	C17orf67
55200	PLEKHG6
338675	OR5AP2
219983	OR4D6
4134	MAP4
60626	RIC8A
8526	DGKE
7706	TRIM25
399909	PCNX3
1840	DTX1
84102	SLC41A2
4026	LPP
56270	WDR45B
1798	DPAGT1
129880	BBS5
55729	ATF7IP
79825	EFCC1
10324	KLHL41
11343	MGLL
10966	RAB40B
79675	FASTKD1
8718	TNFRSF25
100616196	MIR4525
101929552	""
79672	FN3KRP
9360	PPIG
10777	ARPP21
4033	IRAG2
81570	CLPB
64122	FN3K
9014	TAF1B
10500	SEMA6C
11137	PWP1
100874251	KIRREL3-AS2
100422918	MIR3167
283165	KIRREL3-AS3
	CYCSP29
	RNU6-654P
1132	CHRM4
29841	GRHL1
57569	ARHGAP20
11108	PRDM4
101929162	""
121549	ASCL4
114795	TMEM132B
54460	MRPS21
8462	KLF11
200010	SLC5A9
341019	DCDC1
192668	CYS1
6241	RRM2
5094	PCBP2
9730	DCAF1
219537	SMTNL1
131034	CPNE4
50863	NTM
55758	RCOR3
100422929	MIR4261
	RN7SL66P
3241	HPCAL1
4953	ODC1
4798	NFRKB
127003	C1orf194
864	RUNX3
91653	BOC
51538	ZCCHC17
100302743	SNORA80B
	ODC1-DT
10290	SPEG
102157401	PCBP2-OT1
7786	MAP3K12
253461	ZBTB38
220032	GDPD4
6895	TARBP2
57645	POGK
55108	BSDC1
55626	AMBRA1
	ASIC4-AS1
9819	TSC22D2
55515	ASIC4
7155	TOP2B
79586	CHPF
100423039	MIR3132
23363	OBSL1
55220	KLHDC8A
219899	TBCEL
8620	NPFF
114108587	ATF7-NPFF
11016	ATF7
91624	NEXN
3623	INHA
	RN7SKP213
114790	STK11IP
27122	DKK3
79755	ZNF750
100652999	""
79957	PAQR6
517	ATP5MC2
151790	WDR49
6508	SLC4A3
143570	XRRA1
23132	RAD54L2
100885848	PTGES3L
23179	RGL1
5164	PDK2
	DNAJB6P3
	LINC02832
	RPL23P4
100124537	SNORA70B
	USP34-DT
23272	TASOR
	RPS29P10
	RNU6-1145P
6382	SDC1
8547	FCN3
	DRG1P1
	RNU7-113P
	SLC7A15P
	RNA5SP86
388	RHOB
	RPL5P7
8880	FUBP1
100128905	LINC01960
	RPSAP24
29789	OLA1
201191	SAMD14
7166	TPH1
131890	GRK7
6533	SLC6A6
84687	PPP1R9B
283130	SLC25A45
	H1-9P
	RN7SL65P
	LRRC2P1
	HNRNPA1P39
51179	HAO2
285084	LINC01305
1277	COL1A1
100131390	SP9
9541	CIR1
344901	OSTN
79574	EPS8L3
3338	DNAJC4
79634	SCRN3
23243	ANKRD28
2915	GRM5
10911	UTS2
	RPA3P1
	RNU6-5P
10207	PATJ
80303	EFHD1
9776	ATG13
	RN7SL359P
	SUMO2P7
162461	TMEM92
83666	PARP9
26058	GIGYF2
103752589	TMEM92-AS1
64132	XYLT2
51264	MRPL27
254887	ZDHHC23
146956	EME1
199223	TTC21A
55379	LRRC59
6442	SGCA
9645	MICAL2
84953	MICAL2
4336	MOBP
	TBC1D3P2
58155	PTBP2
146779	EFCAB3
102724231	C3orf86
23122	CLASP2
	RNU7-52P
	RPS23P7
339175	METTL2A
23421	ITGB3BP
9902	MRC2
56547	MMP26
283149	BCL9L
84676	TRIM63
245802	MS4A6E
3749	KCNC4
283116	TRIM49B
23769	FLRT1
493	ATP2B4
219854	TMEM218
	RNU6-446P
105371855	""
11011	TLK2
64769	MEAF6
55553	SOX6
	EEF1B2P7
3769	KCNJ13
390999	PRAMEF12
110806296	C1orf232
	RNU6-107P
919	CD247
389084	SNORC
25791	NGEF
50853	VILL
5824	PEX19
729384	TRIM49D2
101928881	""
2517	FUCA1
4759	NEU2
5286	PIK3C2A
	H3P6
5538	PPT1
1134	CHRNA1
11259	FILIP1L
51204	TACO1
22820	COPG1
	SHC1P2
6521	SLC4A1
254439	C11orf86
399939	TRIM49D1
26225	ARL5A
56981	PRDM11
390077	OR52N2
102465496	MIR6826
56941	HMCES
7456	WIPF1
57449	PLEKHG5
8971	H1-10
	H1-10-AS1
	RN7SL507P
	RUNDC3A-AS1
	RNU6-453P
	NUP210P3
	NPLP1
10900	RUNDC3A
90957	DHX57
	RPL32P3
677797	SNORA7B
90288	EFCAB12
8930	MBD4
51629	SLC25A39
	ASS1P2
729967	MORN2
	RNU6-851P
	RN7SL96P
375196	""
6654	SOS1
55764	IFT122
2896	GRN
	SOS1-IT1
	RNU6-198P
	HSPE1P13
344387	CDKL4
9462	RASAL2
	FNBP1P1
388962	BOLA3
100507171	BOLA3-AS1
	ENO1P1
55233	MOB1A
3964	LGALS8
284069	FAM171A2
10797	MTHFD2
6010	RHO
	RPL7L1P5
3674	ITGA2B
132243	H1-8
23129	PLXND1
	RN7SL258P
57695	USP37
	RN7SL752P
80254	CEP63
100873952	SZT2-AS1
102465440	MIR6735
	HYI-AS1
81669	CCNL2
	RN7SKP38
9125	CNOT9
200810	ALG1L
64147	KIF9
148413	MRPL20-AS1
	RNU6-136P
84812	PLCD4
55052	MRPL20
	RN7SL657P
	MRPL20-DT
	LINC01770
64856	VWA1
219293	ATAD3C
	ACTG1P4
	AMYP1
23456	ABCB10
617	BCS1L
102465136	MIR378J
	RNU4-21P
	RNA5SP78
	HMGN2P19
9816	URB2
	RNA5SP145
29909	GPR171
9934	P2RY14
	SETP11
	HMGB1P26
53836	GPR87
27097	TAF5L
53829	P2RY13
64805	P2RY12
54546	RNF186
23252	OTUD3
	MRPL42P6
100847036	MIR5186
285313	IGSF10
30814	PLA2G2E
	RNU6-489P
	RN7SL304P
5320	PLA2G2A
29072	SETD2
391196	OR2M7
127066	OR14C36
26284	ERAL1
105378696	TMEM275
100507423	MKNK1-AS1
148930	KNCN
64320	RNF25
8569	MKNK1
574411	MIR451A
100616273	MIR451B
406936	MIR144
151903	CCDC12
100616385	MIR4732
27148	STK36
2319	FLOT2
23023	TMCC1
148932	MOB3C
9048	ARTN
147015	DHRS13
9670	IPO13
9654	TTLL4
1802	DPH2
57649	PHF12
533	ATP6V0B
1593	CYP27A1
53632	PRKAG3
101927018	""
56970	ATXN7L3
149473	CCDC24
103504730	MIR9500
	RPL23AP31
55230	USP40
6536	SLC6A9
105371795	""
2232	FDXR
100616207	MIR4439
	DIRC1
27247	NFU1
	KRT8P47
	RN7SL604P
	RN7SL479P
100124535	SNORA36C
	RPL36AP16
	B3GALNT1P1
7701	ZNF142
	OR2AS1P
127068	OR2T34
401994	OR14I1
353143	LCE3B
353142	LCE3A
	LCEP4
	LCEP3
353141	LCE2D
353140	LCE2C
26239	LCE2B
353139	LCE2A
653619	PRAMEF15
785	CACNB4
729528	PRAMEF14
645414	PRAMEF19
391004	PRAMEF17
645425	PRAMEF20
253152	EPHX4
283985	FADS6
	LPCAT2BP
646817	SETSIP
	GAPDHP46
	PRKAR1AP1
643988	FNDC10
124590	USH1G
8510	MMP23B
92736	OTOP2
347741	OTOP3
283987	HID1
728661	SLC35E2B
	MMP23A
728642	CDK11A
102723641	HID1-AS1
30850	CDR2L
3396	MRPL58
	RNU6-362P
10476	ATP5PD
	RN7SL573P
4991	OR1D2
342538	NACA2
57508	INTS2
65220	NADK
	SETP3
101927688	SEPTIN4-AS1
9110	MTMR4
2782	GNB1
83990	BRIP1
163688	CALML6
339456	TMEM52
909	CD1A
	HMGN1P5
911	CD1C
910	CD1B
913	CD1E
4994	OR3A1
	OR3A4P
	OR1AC1P
	OR1R1P
8387	OR1E1
8392	OR3A3
8388	OR1E2
84690	SPATA22
130612	TMEM198
128360	OR10T2
150771	ITPRIPL1
	OR10T1P
	EI24P2
	OR10R3P
	OR10R1P
	HSP90AA3P
1810	DR1
100271715	ARHGEF33
	RNA5SP53
	BCAR3-AS1
443	ASPA
	DYRK3-AS1
9261	MAPKAPK2
90557	CCDC74A
1107	CHD3
3586	IL10
653781	POTEJ
11009	IL24
653269	POTEI
9214	FCMR
11138	TBC1D8
5284	PIGR
150726	FBXO41
83953	FCAMR
400966	RGPD1
79098	C1orf116
124790	HEXIM2
55170	PRMT6
	NDUFA4P1
83442	SH3BGRL3
518	ATP5MC3
91544	UBXN11
239	ALOX12
5757	PTMA
440400	RNASEK
	RNASEK-C17orf49
124944	C17orf49
1043	CD52
257101	ZNF683
8828	NRP2
64129	TINAGL1
100506755	MIR497HG
406971	MIR195
574456	MIR497
255877	BCL6B
3061	HCRTR1
201232	SLC16A13
553115	PEF1
162515	SLC16A11
	PEF1-AS1
10462	CLEC10A
1307	COL16A1
433	ASGR2
	RPL7AP64
432	ASGR1
50618	ITSN2
1742	DLG4
	RN7SL788P
	PDCL3P6
	DNAJC19P7
	ANAPC10P1
	PLA2G12AP1
4998	ORC1
2214	FCGR3A
29949	IL19
163859	SDE2
	H3-3A-DT
3020	H3-3A
	LINC01703
10989	IMMT
64746	ACBD3
	ACBD3-AS1
83881	MIXL1
8560	DEGS1
101927143	""
101927164	""
4931	NVL
23549	DNPEP
	MIR320B2
	RNU6-1008P
29097	CNIH4
100616468	MIR4742
	AKR1B1P1
	CNIH3-AS2
	DNAJB6P6
353500	BMP8A
	OXCT2P1
728448	PPIEL
	PABPC4-AS1
677834	SNORA55
26508	HEYL
51440	HPCAL4
	RNU7-121P
8761	PABPC4
55619	DOCK10
37	ACADVL
	YBX1P9
	RPS3AP7
	RN7SKP165
	CDKN2AIPNLP1
80222	TARS2
23369	PUM2
102465529	MIR6878
1893	ECM1
442898	MIR324
1856	DVL2
58190	CTDSP1
100874054	FALEC
	ADAMTSL4-AS2
100422997	MIR4257
	RN7SL473P
	RN7SL600P
2029	ENSA
79635	CCDC121
93349	SP140L
55204	GOLPH3L
79142	PHF23
84072	HORMAD1
150590	C2orf15
151556	GPR155
11337	GABARAP
	RNU6-1042P
	UBE2D3P3
	ADAMTSL4-AS1
4170	MCL1
574406	MCL1
89780	WNT3A
100506571	LINC02809
375	ARF1
84639	IL1F10
100500810	MIR3620
79169	C1orf35
10438	C1D
